Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2005","2005","ha","10500","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2005","2005","kg/ha","6000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2005","2005","t","63000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2006","2006","ha","10648","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2006","2006","kg/ha","6055.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2006","2006","t","64478.48","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2007","2007","ha","10700","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2007","2007","kg/ha","5981.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2007","2007","t","64000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2008","2008","ha","10800","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2008","2008","kg/ha","6018.5","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2008","2008","t","65000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2009","2009","ha","10895","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2009","2009","kg/ha","6224.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2009","2009","t","67812.34","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2010","2010","ha","10973","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2010","2010","kg/ha","6382.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2010","2010","t","70036.43","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2011","2011","ha","11041","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2011","2011","kg/ha","6558.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2011","2011","t","72408.09","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2012","2012","ha","11200","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2012","2012","kg/ha","7142.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2012","2012","t","80000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2013","2013","ha","11140","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2013","2013","kg/ha","6913.5","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2013","2013","t","77018.53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2014","2014","ha","11289","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2014","2014","kg/ha","6867.8","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2014","2014","t","77532.58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2015","2015","ha","11212","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2015","2015","kg/ha","6977.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2015","2015","t","78226.24","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2016","2016","ha","11290","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2016","2016","kg/ha","7059","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2016","2016","t","79694.02","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2017","2017","ha","11330","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2017","2017","kg/ha","7156.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2017","2017","t","81077.62","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2018","2018","ha","11358","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2018","2018","kg/ha","7227.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2018","2018","t","82086.69","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2019","2019","ha","11372","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2019","2019","kg/ha","7301.7","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2019","2019","t","83033.42","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","11340","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2020","2020","kg/ha","7365.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2020","2020","t","83521","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2021","2021","ha","11343","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2021","2021","kg/ha","7454.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2021","2021","t","84564.48","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","11324","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2022","2022","kg/ha","7391.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","83706.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2023","2023","ha","11302","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2023","2023","kg/ha","7425.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2023","2023","t","83930.6","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2024","2024","ha","11281","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01359.90","Other fruits, n.e.c.","2024","2024","kg/ha","7452","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01359.90","Other fruits, n.e.c.","2024","2024","t","84067.13","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1961","1961","ha","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1961","1961","t","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1962","1962","ha","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1962","1962","t","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1963","1963","ha","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1963","1963","t","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1964","1964","ha","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1964","1964","t","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1965","1965","ha","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1965","1965","t","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1966","1966","ha","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1966","1966","t","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1967","1967","ha","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1967","1967","t","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1968","1968","ha","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1968","1968","t","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1969","1969","ha","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1969","1969","t","0","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1970","1970","ha","40","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1970","1970","kg/ha","1050","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1970","1970","t","42","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1971","1971","ha","30","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1971","1971","kg/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1971","1971","t","30","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1972","1972","ha","30","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1972","1972","kg/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1972","1972","t","30","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1973","1973","ha","30","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1973","1973","kg/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1973","1973","t","30","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1974","1974","ha","30","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1974","1974","kg/ha","833.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1974","1974","t","25","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1975","1975","ha","27","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1975","1975","kg/ha","629.6","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1975","1975","t","17","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1976","1976","ha","36","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1976","1976","kg/ha","722.2","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1976","1976","t","26","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1977","1977","ha","40","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1977","1977","kg/ha","750","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1977","1977","t","30","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1978","1978","ha","46","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1978","1978","kg/ha","760.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1978","1978","t","35","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1979","1979","ha","52","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1979","1979","kg/ha","769.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1979","1979","t","40","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1980","1980","ha","60","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1980","1980","kg/ha","750","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1980","1980","t","45","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1981","1981","ha","66","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1981","1981","kg/ha","757.6","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1981","1981","t","50","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1982","1982","ha","66","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1982","1982","kg/ha","757.6","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1982","1982","t","50","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1983","1983","ha","70","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1983","1983","kg/ha","742.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1983","1983","t","52","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1984","1984","ha","72","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1984","1984","kg/ha","750","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1984","1984","t","54","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1985","1985","ha","75","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1985","1985","kg/ha","746.7","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1985","1985","t","56","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1986","1986","ha","77","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1986","1986","kg/ha","753.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1986","1986","t","58","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1987","1987","ha","80","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1987","1987","kg/ha","750","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1987","1987","t","60","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1988","1988","ha","83","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1988","1988","kg/ha","759","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1988","1988","t","63","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1989","1989","ha","85","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1989","1989","kg/ha","764.7","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1989","1989","t","65","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1990","1990","ha","88","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1990","1990","kg/ha","761.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1990","1990","t","67","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1991","1991","ha","91","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1991","1991","kg/ha","758.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1991","1991","t","69","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1992","1992","ha","90","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1992","1992","kg/ha","777.8","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1992","1992","t","70","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1993","1993","ha","87","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1993","1993","kg/ha","875.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1993","1993","t","76.29","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1994","1994","ha","86","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1994","1994","kg/ha","925.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1994","1994","t","79.92","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1995","1995","ha","85","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1995","1995","kg/ha","978.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1995","1995","t","83.62","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1996","1996","ha","85","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1996","1996","kg/ha","1032.5","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1996","1996","t","87.37","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1997","1997","ha","84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1997","1997","kg/ha","1088.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1997","1997","t","91.16","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1998","1998","ha","83","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1998","1998","kg/ha","1144.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1998","1998","t","94.95","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","1999","1999","ha","82","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1999","1999","kg/ha","1202.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1999","1999","t","98.73","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2000","2000","ha","81","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2000","2000","kg/ha","1260.6","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2000","2000","t","102.46","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2001","2001","ha","80","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2001","2001","kg/ha","1319.6","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2001","2001","t","106.14","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2002","2002","ha","80","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2002","2002","kg/ha","1379.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2002","2002","t","109.74","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2003","2003","ha","79","I","Value imputed by a receiving agency",""
